task_id,v2_sha256,v2_score,v2_source_label,v2_risk_label,matches_current_best_6122,matches_nadeem_6252,matches_candidate_v4,matches_biohack44_6113,matches_biohack44_6067,matches_konbu17_v36,matches_afr1ste_6335,matches_octaviograu_6154,matches_needless090_v31,matches_cdeotte,matches_yash9439,matches_jsrdcht_6029,matches_massimiliano_eda111,matches_octavi_6042,matches_haoranran_6100,matches_afr1ste_5689,matches_biohack44_super,matches_biohack44_6080,matches_biohack44_superior,known_match_summary
task347,380cc99c31599d59d4fcfdf50a35ef62a10dc616d3253ae3afd5dd4749491257,17.617876,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task348,a6dd8eb329ee1c4b5ee60a6985610b6685bad770c76a14d12eb9e9665303821e,16.103412,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,biohack44_super,biohack44_6080"
task349,ac90c0e86f99540147c788e64cef5c37a116bd4c884d64eb39b1af5b73c8b320,14.190656,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task350,0a4953ef042161b10533c2687cf95494f213b8913fe824d49955a6077178c613,15.104998,nadeem_6252,public-anchor-candidate,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"nadeem_6252,candidate_v4,octaviograu_6154,biohack44_super"
task351,c17c4a24fd333fa82a77f43e4a5127d7eb81187a15ad4b7f8a1bb21664a5d49d,14.532506,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task352,f3b9bb985cfb0478df981c689aab9f22dc5bb177e02b6f3b6a3b330669eef601,16.201243,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task353,1639de1c1d4d3ee61a8454a02d3b5af4d359f13f2fb1c963687d4cd76b280a8b,16.403811,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task354,72097d91360fee677a7cedfcb6a9f81d203f7ed48b510491a32767048d687447,15.258620,nadeem_6252,public-anchor-candidate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"nadeem_6252,candidate_v4,afr1ste_5689"
task355,ad09d6515b0ea120e8214015b5a7dd13fe14644812fd3be9b33471c171932a2f,15.624569,nadeem_6252,public-anchor-candidate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"nadeem_6252,candidate_v4,afr1ste_5689"
task356,551900e26ac21ba20631069f1a4268e5b9992eabbfd9cde50643affea19fc2f0,16.482407,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task357,3d4c5d3ef46e8c9f15401243e101a1f27b9981a0b79e63fc1ea26fda02c8ea43,16.120945,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,biohack44_super,biohack44_6080"
task358,9150c328b815fc4fdfb7dbb9d9a3a8aae7cc94ffdcb8870e090ffc3fb390b90b,13.370706,current_best_6122,lb-verified-current-best,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"current_best_6122,candidate_v4"
task359,1c4683356c52e5f1ca1b725734fdf8932a57c9fe9c74559da7a2378c9f86293c,14.347150,nadeem_6252,public-anchor-candidate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nadeem_6252,candidate_v4"
task360,288d8ec599a9f336ad8b8ece878231f6009143fcb0788f52136b48e7bdc42237,15.680267,current_best_6122,lb-verified-current-best,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"current_best_6122,candidate_v4,biohack44_6113,massimiliano_eda111"
task361,c699920ad2f238fc83e5ce068f9b1840e0bef19a7045709a95c8a20f63ccd62b,15.324857,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task362,809f348845562e3a2af3412a38f9a7bf492e320a45d1adebf5e278757bb88f21,15.612434,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task363,8a3cfb5d37774abac99d835a86a8babd5b0b5b962b572c370ff9b245ade595a2,13.604823,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task364,9f5bdb27f1d3209b0218aec767937d478bbe7db43fdf2be16278461b10f9c75f,13.737345,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task365,b5433fef2a486e434f677cabc36a073d21f90962bd37a741806cbce8ba33a836,14.017865,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"nadeem_6252,octaviograu_6154,biohack44_super"
task366,9c2857c2195d9fb8bc86374d45e688230576cea8a4d8444034e776310f6c0d98,11.362564,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task367,d714af254dd574b2ee6e4d9a7da38d254cc1cedf344e671171b3198e6677f3e9,13.125192,nadeem_6252,public-anchor-candidate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nadeem_6252,candidate_v4"
task368,fb13ef89494b35d91e797f4295a7a89ef8111ed8b5d8f62974f2ce5be08e16a8,14.615971,current_best_6122,lb-verified-current-best,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,massimiliano_eda111,afr1ste_5689,biohack44_6080"
task369,41510d5508f7ee00bea219692bf4efbbac40ae5b20300daa5ec4f01d4b6816a5,16.047265,current_best_6122,lb-verified-current-best,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,massimiliano_eda111,afr1ste_5689,biohack44_6080"
task370,35b1354dec9c1b476f5dea4744a96e366bcc30ee32f727907652ee64f46a3f37,13.407367,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task371,55f3e4edea862a77001eaa66f9ce4cd37bbc3eaaaad9315a16360ce4d1d01bfe,15.039140,current_best_6122,lb-verified-current-best,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,massimiliano_eda111,afr1ste_5689,biohack44_6080"
task372,612684b2e2b88419b0dffb9061ba10832910a5dcbc1dedfb2dc7aba90a0290f7,16.027917,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task373,febd0e663c6704afa5d637e656bb7decaf87e1523de97cd6fac5a3db41f7c234,18.738508,nadeem_6252,public-anchor-candidate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nadeem_6252,candidate_v4"
task374,91c09b1102f4ea3c00148558423d98b8d9e9f04cfcd91d8995187f580364de84,15.335912,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task375,509686d607b3126316a284357799deb369829fe56865a1b05609fa3447c4c5d7,15.372793,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task376,a303f886cac43798cffef617b4b9d6b5ef19587a49b8cb5ae3ee2b98fd71e4d6,14.938953,nadeem_6252,public-anchor-candidate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nadeem_6252,candidate_v4"
task377,9b52b78bd3e2bfa2d9837ed1edc28b7aea7bbfa859063f82428bbf9c175dfa43,13.966337,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task378,83b85af797290c872bb4445a649a62c3dbb79def4efe2837004cc95fe7d9308f,14.428478,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task379,b5d2b20c584301f7abc010c463188b248a1cf46e8115c8d81cb5f0e30db38e33,13.808672,current_best_6122,lb-verified-current-best,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"current_best_6122,nadeem_6252,candidate_v4,afr1ste_5689"
task380,5738b9a32c4e060390dd4e9616533654a3951ef69af2721854b0ba55a010d39c,18.409699,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task381,a16d4bb356919ad3bf517a438093a449db108057e19f9536dcfb509f93eef5c8,16.789060,nadeem_6252,public-anchor-candidate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nadeem_6252,candidate_v4"
task382,14b9a8cc2a3b6c3865bf63db9bd731226657d36477d972681299eb6da25e5bff,13.416113,nadeem_6252,public-anchor-candidate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nadeem_6252,candidate_v4"
task383,76b3c84cc83d22a6e1cfcf3cf631a9ebf979bd96f557b1e644efbe9325f733f6,13.231905,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task384,f0df167c63399347edeca26b04c3bf18712c68fa26dccbbe266d4e5755d907cf,13.778470,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task385,629a5673b6a8e745a4c5b1b5afcf3c5e7214f2fd7c54d7f5da27eb3e788ea5d1,21.598803,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task386,323c7f3d8500272e976cba169d5131a6ace38a7ce40b52416fcfa2808138bd41,17.311545,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task387,922ce5bde5319cc313a3bd536efe5ad0870456361b80db7b5e806f0adc4a9188,13.940292,nadeem_6252,public-anchor-candidate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nadeem_6252,candidate_v4"
task388,8afccfc448cdf82a4975b45c7b556477083e29728ac00da51d92d2da1aefe4cc,16.225378,nadeem_6252,public-anchor-candidate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"nadeem_6252,candidate_v4,afr1ste_5689"
task389,5d19a4d137ddfa5d5e278378f5210bdd9ffd9225b6b7ca3cfb0a823a86ca0be9,17.451444,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task390,8beebca53dbcb17ddb3257f25febefec6a9f7212108ea7bd3d5155b14ea933c9,14.885765,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task391,1582c8e52095b42ea4800ff8753f6e9fcb62f2e7b65b1642a469835c6548bf80,15.787562,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task392,286bbe96e893d8985bbc76084a277ad5864297316cf38f4ba6edf4007112e4c5,14.662460,current_best_6122,lb-verified-current-best,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,massimiliano_eda111,afr1ste_5689,biohack44_6080"
task393,ca611d444767651339521e15512433dff1dccbf80f21572d62cfc02d5924cb48,18.870950,nadeem_6252,public-anchor-candidate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nadeem_6252,candidate_v4"
task394,6f9e76b487f97c594199199e75fc55402957e97ede7b3c08c5059ae6412a4a45,16.533469,current_best_6122,lb-verified-current-best,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"current_best_6122,candidate_v4,biohack44_6113,massimiliano_eda111,afr1ste_5689,biohack44_6080"
task395,19fd478858c781c596e2ca2f7e34d4e1bcfa8798379225afbe1efd44d2841ac0,17.581219,current_best_6122,lb-verified-current-best,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"current_best_6122,candidate_v4,biohack44_6113,massimiliano_eda111,afr1ste_5689,biohack44_6080"
task396,a9a8a5c3780c0496286932fc74a4bc5917beceacf116e159df3effbb794bc085,13.126684,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task397,ec9b058741eaf99344ec4924d5f8477c3c76806ed7bdd2e9f5e72d470c7b0255,15.040983,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task398,5e22b113b5a8af360aa7e552fdd71f3ec955ca68744a8b5c21726a900f34e263,13.658254,current_best_6122,lb-verified-current-best,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"current_best_6122,candidate_v4"
task399,f8e72c2228ae91a54d38c5a7f101356edc42d906cda234321b13bfc87a5ff38f,17.483023,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task400,85a9828beec5f14034326e3d758cb7a93f61e66437df97f60e5b4a304af62110,14.532535,current_best_6122,lb-verified-current-best,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6067,octaviograu_6154,octavi_6042,biohack44_super,biohack44_6080"
